VelocityNED, -0.00616639, -0.000638876, 0.0284749, 30590
PositionNED, 0, 0, 5.4721, 30664
VelocityNED, -0.00628815, -0.000112736, 0.0263999, 30664
EulerAngle, 5.04901, -4.19912, 61.7107, 30632
EulerAngle, 5.05674, -4.19489, 61.7091, 30696
PositionNED, 0, 0, 5.47091, 30757
VelocityNED, -0.00630263, 0.000867723, 0.0256759, 30757
EulerAngle, 5.04974, -4.19478, 61.6803, 30773
PositionNED, 0, 0, 5.46907, 30821
VelocityNED, -0.00660207, 0.00104883, 0.0243884, 30821
EulerAngle, 5.03302, -4.20395, 61.6392, 30852
PositionNED, 0, 0, 5.46856, 30900
VelocityNED, -0.00650919, 0.00122655, 0.0244078, 30900
EulerAngle, 5.03332, -4.2026, 61.6362, 30932
PositionNED, 0, 0, 5.46681, 30980
VelocityNED, -0.00702918, 0.00109313, 0.0234352, 30980
EulerAngle, 5.036, -4.20448, 61.6352, 31012
PositionNED, 0, 0, 5.46527, 31061
VelocityNED, -0.00729221, 0.0015928, 0.0224648, 31061
EulerAngle, 5.03394, -4.20424, 61.6349, 31092
